time,carbon_intensity_forecast,carbon_intensity_actual,carbon_intensity_index
2024-07-02 09:00:00+00:00,89.5,103.0,low
2024-07-02 10:00:00+00:00,94.5,103.0,low
2024-07-02 11:00:00+00:00,96.0,105.0,low
2024-07-02 12:00:00+00:00,100.5,104.5,low
2024-07-02 13:00:00+00:00,102.0,97.0,low
2024-07-02 14:00:00+00:00,104.0,110.0,low
2024-07-02 15:00:00+00:00,127.0,126.0,moderate
2024-07-02 16:00:00+00:00,129.0,139.5,moderate
2024-07-02 17:00:00+00:00,133.5,148.0,moderate
2024-07-02 18:00:00+00:00,149.5,158.0,moderate
2024-07-02 19:00:00+00:00,147.5,159.0,moderate
2024-07-02 20:00:00+00:00,151.5,159.0,moderate
2024-07-02 21:00:00+00:00,131.0,130.5,moderate
2024-07-02 22:00:00+00:00,118.5,95.0,low
2024-07-02 23:00:00+00:00,86.0,81.5,low
2024-07-03 00:00:00+00:00,74.0,70.0,low
2024-07-03 01:00:00+00:00,62.5,72.5,low
2024-07-03 02:00:00+00:00,62.0,75.0,low
2024-07-03 03:00:00+00:00,66.5,79.0,low
2024-07-03 04:00:00+00:00,63.5,108.5,low
2024-07-03 05:00:00+00:00,76.0,139.5,moderate
2024-07-03 06:00:00+00:00,115.0,138.0,moderate
2024-07-03 07:00:00+00:00,125.0,125.5,moderate
2024-07-03 08:00:00+00:00,101.5,120.5,moderate
2024-07-03 09:00:00+00:00,96.5,108.0,moderate
2024-07-03 10:00:00+00:00,98.5,86.0,low
2024-07-03 11:00:00+00:00,91.5,61.0,low
2024-07-03 12:00:00+00:00,62.5,55.5,low
2024-07-03 13:00:00+00:00,51.0,56.0,low
2024-07-03 14:00:00+00:00,50.0,65.0,low
2024-07-03 15:00:00+00:00,52.5,82.0,low
2024-07-03 16:00:00+00:00,67.0,98.0,low
2024-07-03 17:00:00+00:00,75.5,103.5,low
2024-07-03 18:00:00+00:00,85.5,100.0,low
2024-07-03 19:00:00+00:00,86.5,98.5,low
2024-07-03 20:00:00+00:00,84.0,82.5,low
2024-07-03 21:00:00+00:00,70.5,76.5,low
2024-07-03 22:00:00+00:00,61.0,67.5,low
2024-07-03 23:00:00+00:00,60.5,55.5,low
2024-07-04 00:00:00+00:00,60.0,57.0,low
2024-07-04 01:00:00+00:00,52.0,57.5,low
2024-07-04 02:00:00+00:00,57.5,60.0,low
2024-07-04 03:00:00+00:00,56.5,56.0,low
2024-07-04 04:00:00+00:00,46.5,63.5,low
2024-07-04 05:00:00+00:00,54.0,73.5,low
2024-07-04 06:00:00+00:00,60.0,57.0,low
2024-07-04 07:00:00+00:00,55.0,45.0,low
2024-07-04 08:00:00+00:00,45.0,37.0,low
2024-07-04 09:00:00+00:00,36.5,32.5,very low
2024-07-04 10:00:00+00:00,32.0,32.5,very low
2024-07-04 11:00:00+00:00,29.5,32.0,very low
2024-07-04 12:00:00+00:00,30.0,30.0,very low
2024-07-04 13:00:00+00:00,31.0,29.0,very low
2024-07-04 14:00:00+00:00,30.5,29.0,very low
2024-07-04 15:00:00+00:00,29.0,40.0,low
2024-07-04 16:00:00+00:00,36.0,42.5,low
2024-07-04 17:00:00+00:00,44.5,50.5,low
2024-07-04 18:00:00+00:00,49.0,59.5,low
2024-07-04 19:00:00+00:00,56.5,72.0,low
2024-07-04 20:00:00+00:00,61.5,75.5,low
2024-07-04 21:00:00+00:00,64.0,61.5,low
2024-07-04 22:00:00+00:00,61.0,53.0,low
2024-07-04 23:00:00+00:00,51.0,54.5,low
2024-07-05 00:00:00+00:00,52.0,54.5,low
2024-07-05 01:00:00+00:00,55.5,51.5,low
2024-07-05 02:00:00+00:00,55.0,55.0,low
2024-07-05 03:00:00+00:00,52.0,57.0,low
2024-07-05 04:00:00+00:00,54.0,55.0,low
2024-07-05 05:00:00+00:00,56.5,54.5,low
2024-07-05 06:00:00+00:00,54.5,56.0,low
2024-07-05 07:00:00+00:00,53.0,57.5,low
2024-07-05 08:00:00+00:00,54.0,54.0,low
2024-07-05 09:00:00+00:00,56.0,52.5,low
2024-07-05 10:00:00+00:00,52.0,55.0,low
2024-07-05 11:00:00+00:00,54.0,67.0,low
2024-07-05 12:00:00+00:00,62.5,74.0,low
2024-07-05 13:00:00+00:00,77.0,79.0,low
2024-07-05 14:00:00+00:00,85.5,91.5,low
2024-07-05 15:00:00+00:00,94.5,110.5,low
2024-07-05 16:00:00+00:00,130.5,119.5,moderate
2024-07-05 17:00:00+00:00,140.5,131.0,moderate
2024-07-05 18:00:00+00:00,127.5,135.0,moderate
2024-07-05 19:00:00+00:00,126.5,138.5,moderate
2024-07-05 20:00:00+00:00,127.0,136.5,moderate
2024-07-05 21:00:00+00:00,122.0,116.5,moderate
2024-07-05 22:00:00+00:00,116.5,87.0,low
2024-07-05 23:00:00+00:00,96.0,78.5,low
2024-07-06 00:00:00+00:00,78.5,79.5,low
2024-07-06 01:00:00+00:00,84.5,75.5,low
2024-07-06 02:00:00+00:00,89.0,71.5,low
2024-07-06 03:00:00+00:00,75.0,68.0,low
2024-07-06 04:00:00+00:00,68.5,66.5,low
2024-07-06 05:00:00+00:00,66.0,66.5,low
2024-07-06 06:00:00+00:00,63.0,62.5,low
2024-07-06 07:00:00+00:00,58.5,56.0,low
2024-07-06 08:00:00+00:00,48.5,53.0,low
2024-07-06 09:00:00+00:00,48.0,53.0,low
2024-07-06 10:00:00+00:00,47.5,52.5,low
2024-07-06 11:00:00+00:00,51.0,43.5,low
2024-07-06 12:00:00+00:00,47.0,37.5,low
2024-07-06 13:00:00+00:00,38.0,35.0,low
2024-07-06 14:00:00+00:00,37.0,35.5,low
2024-07-06 15:00:00+00:00,35.5,35.0,low
2024-07-06 16:00:00+00:00,36.0,36.0,low
2024-07-06 17:00:00+00:00,38.5,39.5,low
2024-07-06 18:00:00+00:00,40.0,43.5,low
2024-07-06 19:00:00+00:00,44.0,50.0,low
2024-07-06 20:00:00+00:00,48.0,59.0,low
2024-07-06 21:00:00+00:00,51.5,60.5,low
2024-07-06 22:00:00+00:00,57.0,57.5,low
2024-07-06 23:00:00+00:00,59.0,55.5,low
2024-07-07 00:00:00+00:00,55.5,59.0,low
2024-07-07 01:00:00+00:00,56.5,65.0,low
2024-07-07 02:00:00+00:00,61.0,69.0,low
2024-07-07 03:00:00+00:00,66.5,68.5,low
2024-07-07 04:00:00+00:00,65.5,69.5,low
2024-07-07 05:00:00+00:00,71.5,76.5,low
2024-07-07 06:00:00+00:00,74.5,72.5,low
2024-07-07 07:00:00+00:00,77.5,60.0,low
2024-07-07 08:00:00+00:00,62.5,54.0,low
2024-07-07 09:00:00+00:00,52.5,51.0,low
2024-07-07 10:00:00+00:00,49.5,52.5,low
2024-07-07 11:00:00+00:00,50.5,50.5,low
2024-07-07 12:00:00+00:00,47.5,48.5,low
2024-07-07 13:00:00+00:00,50.5,46.5,low
2024-07-07 14:00:00+00:00,50.5,61.0,low
2024-07-07 15:00:00+00:00,56.5,89.5,low
2024-07-07 16:00:00+00:00,88.5,106.5,low
2024-07-07 17:00:00+00:00,109.5,124.5,moderate
2024-07-07 18:00:00+00:00,133.0,135.0,moderate
2024-07-07 19:00:00+00:00,130.0,147.5,moderate
2024-07-07 20:00:00+00:00,138.0,150.5,moderate
2024-07-07 21:00:00+00:00,142.5,140.5,moderate
2024-07-07 22:00:00+00:00,149.0,121.5,moderate
2024-07-07 23:00:00+00:00,135.0,116.5,moderate
2024-07-08 00:00:00+00:00,127.0,120.5,moderate
2024-07-08 01:00:00+00:00,124.0,119.5,moderate
2024-07-08 02:00:00+00:00,127.5,122.5,moderate
2024-07-08 03:00:00+00:00,131.0,138.0,moderate
2024-07-08 04:00:00+00:00,129.5,177.0,moderate
2024-07-08 05:00:00+00:00,164.5,201.0,high
2024-07-08 06:00:00+00:00,211.0,190.5,high
2024-07-08 07:00:00+00:00,192.0,182.0,moderate
2024-07-08 08:00:00+00:00,174.5,171.5,moderate
2024-07-08 09:00:00+00:00,170.0,168.0,moderate
2024-07-08 10:00:00+00:00,163.5,168.0,moderate
2024-07-08 11:00:00+00:00,154.5,162.5,moderate
2024-07-08 12:00:00+00:00,150.0,160.5,moderate
2024-07-08 13:00:00+00:00,155.5,168.0,moderate
2024-07-08 14:00:00+00:00,163.5,180.0,moderate
2024-07-08 15:00:00+00:00,174.5,193.0,high
2024-07-08 16:00:00+00:00,192.5,200.0,high
2024-07-08 17:00:00+00:00,200.0,206.0,high
2024-07-08 18:00:00+00:00,198.5,212.0,high
2024-07-08 19:00:00+00:00,194.5,223.0,high
2024-07-08 20:00:00+00:00,200.5,216.0,high
2024-07-08 21:00:00+00:00,191.0,166.0,moderate
2024-07-08 22:00:00+00:00,162.0,108.5,moderate
2024-07-08 23:00:00+00:00,120.5,83.5,low
2024-07-09 00:00:00+00:00,110.5,69.0,low
2024-07-09 01:00:00+00:00,106.5,65.5,low
2024-07-09 02:00:00+00:00,96.0,64.5,low
2024-07-09 03:00:00+00:00,89.0,60.5,low
2024-07-09 04:00:00+00:00,83.5,57.0,low
2024-07-09 05:00:00+00:00,81.0,66.5,low
2024-07-09 06:00:00+00:00,75.5,67.0,low
2024-07-09 07:00:00+00:00,69.5,72.0,low
2024-07-09 08:00:00+00:00,67.0,74.0,low
2024-07-09 09:00:00+00:00,66.0,79.0,low
2024-07-09 10:00:00+00:00,56.0,79.5,low
2024-07-09 11:00:00+00:00,65.0,78.5,low
2024-07-09 12:00:00+00:00,73.5,82.0,low
2024-07-09 13:00:00+00:00,78.5,83.5,low
2024-07-09 14:00:00+00:00,82.5,91.5,low
2024-07-09 15:00:00+00:00,89.5,105.5,low
2024-07-09 16:00:00+00:00,93.5,118.5,moderate
2024-07-09 17:00:00+00:00,114.0,129.5,moderate
2024-07-09 18:00:00+00:00,113.5,142.5,moderate
2024-07-09 19:00:00+00:00,119.0,149.0,moderate
2024-07-09 20:00:00+00:00,126.5,134.0,moderate
2024-07-09 21:00:00+00:00,132.5,94.0,low
2024-07-09 22:00:00+00:00,117.0,64.0,low
2024-07-09 23:00:00+00:00,71.0,62.0,low
2024-07-10 00:00:00+00:00,56.5,60.0,low
2024-07-10 01:00:00+00:00,59.0,59.5,low
2024-07-10 02:00:00+00:00,57.5,60.0,low
2024-07-10 03:00:00+00:00,57.0,59.0,low
2024-07-10 04:00:00+00:00,58.5,58.0,low
2024-07-10 05:00:00+00:00,56.0,76.0,low
2024-07-10 06:00:00+00:00,57.5,88.0,low
2024-07-10 07:00:00+00:00,77.5,81.5,low
2024-07-10 08:00:00+00:00,77.0,78.0,low
2024-07-10 09:00:00+00:00,75.0,72.5,low
2024-07-10 10:00:00+00:00,72.0,57.5,low
2024-07-10 11:00:00+00:00,64.5,47.0,low
2024-07-10 12:00:00+00:00,51.0,45.5,low
2024-07-10 13:00:00+00:00,46.5,49.0,low
2024-07-10 14:00:00+00:00,47.5,57.5,low
2024-07-10 15:00:00+00:00,53.0,83.5,low
2024-07-10 16:00:00+00:00,72.5,114.0,low
2024-07-10 17:00:00+00:00,105.0,134.5,moderate
2024-07-10 18:00:00+00:00,135.5,146.5,moderate
2024-07-10 19:00:00+00:00,140.0,159.0,moderate
2024-07-10 20:00:00+00:00,142.0,160.0,moderate
2024-07-10 21:00:00+00:00,149.0,139.0,moderate
2024-07-10 22:00:00+00:00,139.5,105.0,moderate
2024-07-10 23:00:00+00:00,114.0,104.5,low
2024-07-11 00:00:00+00:00,100.5,108.5,low
2024-07-11 01:00:00+00:00,107.0,109.0,low
2024-07-11 02:00:00+00:00,113.0,111.0,moderate
2024-07-11 03:00:00+00:00,117.5,114.5,moderate
2024-07-11 04:00:00+00:00,106.0,140.0,moderate
2024-07-11 05:00:00+00:00,104.0,166.5,moderate
2024-07-11 06:00:00+00:00,149.5,170.0,moderate
2024-07-11 07:00:00+00:00,166.5,161.0,moderate
2024-07-11 08:00:00+00:00,160.5,154.5,moderate
2024-07-11 09:00:00+00:00,154.5,149.0,moderate
2024-07-11 10:00:00+00:00,146.5,130.5,moderate
2024-07-11 11:00:00+00:00,140.0,119.0,moderate
2024-07-11 12:00:00+00:00,123.0,139.0,moderate
2024-07-11 13:00:00+00:00,123.0,136.5,moderate
2024-07-11 14:00:00+00:00,135.5,138.5,moderate
2024-07-11 15:00:00+00:00,135.0,156.0,moderate
2024-07-11 16:00:00+00:00,155.5,176.0,moderate
2024-07-11 17:00:00+00:00,178.5,188.5,moderate
2024-07-11 18:00:00+00:00,186.0,198.5,high
2024-07-11 19:00:00+00:00,188.0,206.5,high
2024-07-11 20:00:00+00:00,191.0,198.0,high
2024-07-11 21:00:00+00:00,187.0,165.0,moderate
2024-07-11 22:00:00+00:00,167.0,128.0,moderate
2024-07-11 23:00:00+00:00,145.0,113.0,moderate
2024-07-12 00:00:00+00:00,130.0,106.5,low
2024-07-12 01:00:00+00:00,116.5,104.0,low
2024-07-12 02:00:00+00:00,108.0,106.5,low
2024-07-12 03:00:00+00:00,110.5,108.5,low
2024-07-12 04:00:00+00:00,106.0,119.0,moderate
2024-07-12 05:00:00+00:00,112.0,141.5,moderate
2024-07-12 06:00:00+00:00,131.5,149.0,moderate
2024-07-12 07:00:00+00:00,144.0,135.5,moderate
2024-07-12 08:00:00+00:00,139.5,127.0,moderate
2024-07-12 09:00:00+00:00,124.5,115.5,moderate
2024-07-12 10:00:00+00:00,122.5,112.0,moderate
2024-07-12 11:00:00+00:00,115.0,107.5,moderate
2024-07-12 12:00:00+00:00,112.0,106.5,low
2024-07-12 13:00:00+00:00,107.0,103.0,low
2024-07-12 14:00:00+00:00,109.0,113.0,moderate
2024-07-12 15:00:00+00:00,122.5,124.0,moderate
2024-07-12 16:00:00+00:00,133.5,128.5,moderate
2024-07-12 17:00:00+00:00,136.5,132.0,moderate
2024-07-12 18:00:00+00:00,140.5,136.5,moderate
2024-07-12 19:00:00+00:00,140.0,138.5,moderate
2024-07-12 20:00:00+00:00,137.5,141.5,moderate
2024-07-12 21:00:00+00:00,141.5,102.5,moderate
2024-07-12 22:00:00+00:00,106.0,76.0,low
2024-07-12 23:00:00+00:00,91.0,75.5,low
2024-07-13 00:00:00+00:00,77.5,70.0,low
2024-07-13 01:00:00+00:00,74.5,66.0,low
2024-07-13 02:00:00+00:00,71.0,66.5,low
2024-07-13 03:00:00+00:00,72.0,67.5,low
2024-07-13 04:00:00+00:00,74.0,73.5,low
2024-07-13 05:00:00+00:00,76.0,76.0,low
2024-07-13 06:00:00+00:00,79.5,72.0,low
2024-07-13 07:00:00+00:00,73.0,85.0,low
2024-07-13 08:00:00+00:00,85.5,90.5,low
2024-07-13 09:00:00+00:00,89.0,87.0,low
2024-07-13 10:00:00+00:00,86.0,87.0,low
2024-07-13 11:00:00+00:00,87.5,80.5,low
2024-07-13 12:00:00+00:00,82.0,73.5,low
2024-07-13 13:00:00+00:00,78.0,71.5,low
2024-07-13 14:00:00+00:00,75.5,83.5,low
2024-07-13 15:00:00+00:00,82.5,99.0,low
2024-07-13 16:00:00+00:00,94.0,107.0,low
2024-07-13 17:00:00+00:00,103.5,109.5,low
2024-07-13 18:00:00+00:00,111.0,113.5,moderate
2024-07-13 19:00:00+00:00,111.5,115.0,moderate
2024-07-13 20:00:00+00:00,114.5,120.0,moderate
2024-07-13 21:00:00+00:00,125.0,93.0,low
2024-07-13 22:00:00+00:00,103.0,66.5,low
2024-07-13 23:00:00+00:00,92.0,63.5,low
2024-07-14 00:00:00+00:00,65.0,66.5,low
2024-07-14 01:00:00+00:00,68.0,68.0,low
2024-07-14 02:00:00+00:00,69.0,65.0,low
2024-07-14 03:00:00+00:00,67.0,62.0,low
2024-07-14 04:00:00+00:00,64.0,63.5,low
2024-07-14 05:00:00+00:00,66.0,72.5,low
2024-07-14 06:00:00+00:00,71.5,61.5,low
2024-07-14 07:00:00+00:00,65.0,55.0,low
2024-07-14 08:00:00+00:00,52.0,46.5,low
2024-07-14 09:00:00+00:00,46.5,49.0,low
2024-07-14 10:00:00+00:00,48.0,54.0,low
2024-07-14 11:00:00+00:00,53.5,61.0,low
2024-07-14 12:00:00+00:00,62.0,63.5,low
2024-07-14 13:00:00+00:00,65.5,66.5,low
2024-07-14 14:00:00+00:00,69.5,78.5,low
2024-07-14 15:00:00+00:00,79.5,96.0,low
2024-07-14 16:00:00+00:00,100.0,114.5,moderate
2024-07-14 17:00:00+00:00,120.0,125.0,moderate
2024-07-14 18:00:00+00:00,129.5,132.0,moderate
2024-07-14 19:00:00+00:00,135.5,140.0,moderate
2024-07-14 20:00:00+00:00,140.5,144.5,moderate
2024-07-14 21:00:00+00:00,149.0,130.5,moderate
2024-07-14 22:00:00+00:00,136.5,112.0,moderate
2024-07-14 23:00:00+00:00,128.5,109.5,moderate
2024-07-15 00:00:00+00:00,117.0,115.0,moderate
2024-07-15 01:00:00+00:00,122.0,120.5,moderate
2024-07-15 02:00:00+00:00,129.5,126.5,moderate
2024-07-15 03:00:00+00:00,132.0,133.0,moderate
2024-07-15 04:00:00+00:00,138.0,147.0,moderate
2024-07-15 05:00:00+00:00,156.5,174.5,moderate
2024-07-15 06:00:00+00:00,176.5,184.5,moderate
2024-07-15 07:00:00+00:00,179.5,179.0,moderate
2024-07-15 08:00:00+00:00,174.0,177.5,moderate
2024-07-15 09:00:00+00:00,170.5,174.0,moderate
2024-07-15 10:00:00+00:00,166.0,172.0,moderate
2024-07-15 11:00:00+00:00,167.5,174.0,moderate
2024-07-15 12:00:00+00:00,166.5,179.5,moderate
2024-07-15 13:00:00+00:00,171.0,184.0,high
2024-07-15 14:00:00+00:00,177.5,187.5,moderate
2024-07-15 15:00:00+00:00,180.5,186.0,moderate
2024-07-15 16:00:00+00:00,182.0,188.5,moderate
2024-07-15 17:00:00+00:00,188.0,197.0,high
2024-07-15 18:00:00+00:00,196.5,203.5,high
2024-07-15 19:00:00+00:00,198.0,204.5,high
2024-07-15 20:00:00+00:00,193.0,185.0,high
2024-07-15 21:00:00+00:00,182.5,144.5,moderate
2024-07-15 22:00:00+00:00,144.0,110.0,low
2024-07-15 23:00:00+00:00,119.0,101.5,low
2024-07-16 00:00:00+00:00,101.5,89.5,low
2024-07-16 01:00:00+00:00,97.5,75.0,low
2024-07-16 02:00:00+00:00,77.5,73.5,low
2024-07-16 03:00:00+00:00,76.0,77.5,low
2024-07-16 04:00:00+00:00,78.5,102.0,low
2024-07-16 05:00:00+00:00,101.5,155.0,moderate
2024-07-16 06:00:00+00:00,147.0,169.5,moderate
2024-07-16 07:00:00+00:00,151.5,165.5,moderate
2024-07-16 08:00:00+00:00,158.5,160.5,moderate
2024-07-16 09:00:00+00:00,141.5,151.5,moderate
2024-07-16 10:00:00+00:00,135.5,141.5,moderate
2024-07-16 11:00:00+00:00,125.0,125.5,moderate
2024-07-16 12:00:00+00:00,112.5,115.0,moderate
2024-07-16 13:00:00+00:00,103.5,109.5,moderate
2024-07-16 14:00:00+00:00,101.5,114.5,moderate
2024-07-16 15:00:00+00:00,109.5,125.0,moderate
2024-07-16 16:00:00+00:00,116.5,139.5,moderate
2024-07-16 17:00:00+00:00,133.0,153.0,moderate
2024-07-16 18:00:00+00:00,150.5,162.5,moderate
2024-07-16 19:00:00+00:00,158.5,176.5,moderate
2024-07-16 20:00:00+00:00,168.5,185.0,moderate
2024-07-16 21:00:00+00:00,166.0,174.0,moderate
2024-07-16 22:00:00+00:00,160.0,152.0,moderate
2024-07-16 23:00:00+00:00,153.5,136.0,moderate
2024-07-17 00:00:00+00:00,126.0,129.0,moderate
2024-07-17 01:00:00+00:00,121.0,129.5,moderate
2024-07-17 02:00:00+00:00,120.0,133.0,moderate
2024-07-17 03:00:00+00:00,124.5,140.0,moderate
2024-07-17 04:00:00+00:00,136.5,169.0,moderate
2024-07-17 05:00:00+00:00,166.5,190.0,high
2024-07-17 06:00:00+00:00,186.0,178.5,moderate
2024-07-17 07:00:00+00:00,162.5,161.5,moderate
2024-07-17 08:00:00+00:00,147.0,146.0,moderate
2024-07-17 09:00:00+00:00,127.5,137.5,moderate
2024-07-17 10:00:00+00:00,127.5,130.0,moderate
2024-07-17 11:00:00+00:00,124.5,132.0,moderate
2024-07-17 12:00:00+00:00,121.5,129.5,moderate
2024-07-17 13:00:00+00:00,120.5,132.0,moderate
2024-07-17 14:00:00+00:00,131.0,140.5,moderate
2024-07-17 15:00:00+00:00,140.5,155.5,moderate
2024-07-17 16:00:00+00:00,153.0,176.5,moderate
2024-07-17 17:00:00+00:00,173.0,189.5,moderate
2024-07-17 18:00:00+00:00,184.0,201.0,high
2024-07-17 19:00:00+00:00,184.0,214.0,high
2024-07-17 20:00:00+00:00,190.0,214.5,high
2024-07-17 21:00:00+00:00,190.5,164.5,high
2024-07-17 22:00:00+00:00,158.5,116.5,moderate
2024-07-17 23:00:00+00:00,137.5,114.0,moderate
2024-07-18 00:00:00+00:00,116.5,108.0,moderate
2024-07-18 01:00:00+00:00,111.5,101.5,low
2024-07-18 02:00:00+00:00,106.0,99.0,low
2024-07-18 03:00:00+00:00,102.5,103.0,low
2024-07-18 04:00:00+00:00,104.5,119.0,moderate
2024-07-18 05:00:00+00:00,118.5,125.0,moderate
2024-07-18 06:00:00+00:00,123.0,119.0,moderate
2024-07-18 07:00:00+00:00,110.5,105.0,moderate
2024-07-18 08:00:00+00:00,95.0,88.0,low
2024-07-18 09:00:00+00:00,84.5,76.0,low
2024-07-18 10:00:00+00:00,73.5,70.5,low
2024-07-18 11:00:00+00:00,70.5,64.5,low
2024-07-18 12:00:00+00:00,65.5,63.0,low
2024-07-18 13:00:00+00:00,64.5,70.5,low
2024-07-18 14:00:00+00:00,72.0,87.0,low
2024-07-18 15:00:00+00:00,91.0,126.0,moderate
2024-07-18 16:00:00+00:00,132.5,166.5,moderate
2024-07-18 17:00:00+00:00,164.0,180.5,moderate
2024-07-18 18:00:00+00:00,176.5,194.5,moderate
2024-07-18 19:00:00+00:00,182.5,202.0,high
2024-07-18 20:00:00+00:00,151.0,203.5,high
2024-07-18 21:00:00+00:00,177.5,168.5,moderate
2024-07-18 22:00:00+00:00,159.0,136.0,moderate
2024-07-18 23:00:00+00:00,144.5,118.0,moderate
2024-07-19 00:00:00+00:00,113.0,105.5,low
2024-07-19 01:00:00+00:00,100.5,108.0,low
2024-07-19 02:00:00+00:00,102.5,104.5,low
2024-07-19 03:00:00+00:00,99.0,104.5,low
2024-07-19 04:00:00+00:00,94.5,117.5,moderate
2024-07-19 05:00:00+00:00,105.5,130.0,moderate
2024-07-19 06:00:00+00:00,113.5,122.0,moderate
2024-07-19 07:00:00+00:00,101.5,110.5,moderate
2024-07-19 08:00:00+00:00,91.5,93.0,low
2024-07-19 09:00:00+00:00,79.0,70.0,low
2024-07-19 10:00:00+00:00,58.0,55.5,low
2024-07-19 11:00:00+00:00,47.5,52.0,low
2024-07-19 12:00:00+00:00,46.0,50.0,low
2024-07-19 13:00:00+00:00,46.0,48.5,low
2024-07-19 14:00:00+00:00,43.0,62.0,low
2024-07-19 15:00:00+00:00,52.5,91.5,low
2024-07-19 16:00:00+00:00,83.5,125.0,moderate
2024-07-19 17:00:00+00:00,108.0,143.5,moderate
2024-07-19 18:00:00+00:00,135.0,157.0,moderate
2024-07-19 19:00:00+00:00,146.0,162.5,moderate
2024-07-19 20:00:00+00:00,150.0,162.0,moderate
2024-07-19 21:00:00+00:00,151.0,130.5,moderate
2024-07-19 22:00:00+00:00,121.5,93.5,low
2024-07-19 23:00:00+00:00,111.5,86.5,low
2024-07-20 00:00:00+00:00,73.5,89.0,low
2024-07-20 01:00:00+00:00,75.0,95.0,low
2024-07-20 02:00:00+00:00,80.0,100.5,low
2024-07-20 03:00:00+00:00,84.5,102.0,low
2024-07-20 04:00:00+00:00,93.0,105.5,low
2024-07-20 05:00:00+00:00,96.0,113.5,moderate
2024-07-20 06:00:00+00:00,105.5,122.5,moderate
2024-07-20 07:00:00+00:00,120.5,130.0,moderate
2024-07-20 08:00:00+00:00,128.0,129.5,moderate
2024-07-20 09:00:00+00:00,127.5,128.0,moderate
2024-07-20 10:00:00+00:00,126.5,126.0,moderate
2024-07-20 11:00:00+00:00,126.5,126.0,moderate
2024-07-20 12:00:00+00:00,128.5,128.5,moderate
2024-07-20 13:00:00+00:00,129.0,140.5,moderate
2024-07-20 14:00:00+00:00,137.0,152.0,moderate
2024-07-20 15:00:00+00:00,153.0,167.0,moderate
2024-07-20 16:00:00+00:00,165.5,174.5,moderate
2024-07-20 17:00:00+00:00,172.0,179.5,moderate
2024-07-20 18:00:00+00:00,170.5,179.0,moderate
2024-07-20 19:00:00+00:00,167.5,170.5,moderate
2024-07-20 20:00:00+00:00,160.5,159.5,moderate
2024-07-20 21:00:00+00:00,136.0,126.5,moderate
2024-07-20 22:00:00+00:00,110.5,89.5,low
2024-07-20 23:00:00+00:00,93.5,85.0,low
2024-07-21 00:00:00+00:00,72.0,85.0,low
2024-07-21 01:00:00+00:00,75.5,83.5,low
2024-07-21 02:00:00+00:00,75.0,88.0,low
2024-07-21 03:00:00+00:00,77.5,91.0,low
2024-07-21 04:00:00+00:00,80.5,93.0,low
2024-07-21 05:00:00+00:00,82.0,88.5,low
2024-07-21 06:00:00+00:00,75.5,83.5,low
2024-07-21 07:00:00+00:00,71.0,71.5,low
2024-07-21 08:00:00+00:00,66.5,66.0,low
2024-07-21 09:00:00+00:00,63.0,62.0,low
2024-07-21 10:00:00+00:00,58.0,68.5,low
2024-07-21 11:00:00+00:00,65.5,66.0,low
2024-07-21 12:00:00+00:00,63.5,65.5,low
2024-07-21 13:00:00+00:00,63.5,76.5,low
2024-07-21 14:00:00+00:00,73.0,96.0,low
2024-07-21 15:00:00+00:00,100.5,133.5,moderate
2024-07-21 16:00:00+00:00,137.0,150.5,moderate
2024-07-21 17:00:00+00:00,149.0,156.0,moderate
2024-07-21 18:00:00+00:00,159.5,168.0,moderate
2024-07-21 19:00:00+00:00,167.5,176.0,moderate
2024-07-21 20:00:00+00:00,173.0,178.5,moderate
2024-07-21 21:00:00+00:00,169.0,161.0,moderate
2024-07-21 22:00:00+00:00,158.0,134.0,moderate
2024-07-21 23:00:00+00:00,151.0,117.5,moderate
2024-07-22 00:00:00+00:00,121.5,110.5,moderate
2024-07-22 01:00:00+00:00,116.5,105.5,low
2024-07-22 02:00:00+00:00,110.0,103.0,low
2024-07-22 03:00:00+00:00,106.0,101.5,low
2024-07-22 04:00:00+00:00,105.5,116.0,low
2024-07-22 05:00:00+00:00,119.5,135.0,moderate
2024-07-22 06:00:00+00:00,138.0,137.0,moderate
2024-07-22 07:00:00+00:00,137.0,139.5,moderate
2024-07-22 08:00:00+00:00,124.0,133.5,moderate
2024-07-22 09:00:00+00:00,116.5,126.5,moderate
2024-07-22 10:00:00+00:00,113.5,109.5,moderate
2024-07-22 11:00:00+00:00,107.0,98.0,low
2024-07-22 12:00:00+00:00,96.5,87.5,low
2024-07-22 13:00:00+00:00,87.0,83.0,low
2024-07-22 14:00:00+00:00,84.5,99.5,low
2024-07-22 15:00:00+00:00,101.5,121.5,moderate
2024-07-22 16:00:00+00:00,125.0,140.5,moderate
2024-07-22 17:00:00+00:00,140.0,151.0,moderate
2024-07-22 18:00:00+00:00,146.0,169.0,moderate
2024-07-22 19:00:00+00:00,158.5,177.5,moderate
2024-07-22 20:00:00+00:00,164.0,179.5,moderate
2024-07-22 21:00:00+00:00,158.5,170.5,moderate
2024-07-22 22:00:00+00:00,152.0,148.5,moderate
2024-07-22 23:00:00+00:00,139.5,136.5,moderate
2024-07-23 00:00:00+00:00,126.0,139.5,moderate
2024-07-23 01:00:00+00:00,130.5,138.5,moderate
2024-07-23 02:00:00+00:00,136.5,138.5,moderate
2024-07-23 03:00:00+00:00,129.5,144.0,moderate
2024-07-23 04:00:00+00:00,136.5,165.0,moderate
